date,userid,tweet,lang,,,
2023-01-30 05:05:02+00:00,a293db1b7faae3ecae44ec6a28b8d510fea17c5f2663bf580f635c658daf4771,Enthusiasm for COVID-19 vaccine slows as fifth jab nears#Enthusiasm | #COVID | #Vaccine | #Nearscreate new website @ $60 only馃憠 https://t.co/4J8zjsQWgG https://t.co/X5O6fFTFL5,en,,,
2023-01-30 05:03:47+00:00,33e39b9c480f6b1b6633b05efc96ffaaa83f79521c9c8dc7065d10598420780f,"@realDonaldMedia I think that Fauci and all that were involved in COVID-19, its release, and coverup should be prosecuted to the full extent of the law. Those dang people(China) tried to kill us all and now we are dealing with extremely bad side effects from the vaccines in many cases.",en,,,
2023-01-30 05:03:37+00:00,1ece2e9987070eb1f8db8d3cfd3e3735cdd5064e08116351333c3de42b746a92,FDA Sued for Withholding COVID-19 Vaccine Safety聽Analyses https://t.co/7CRzi3mPKE,en,,,
2023-01-30 04:58:33+00:00,865fba76397f7642e41620ead1ccfd783ee36befece192f707d0ead9b4ef7816,@JamesHarvey2503 Covid-19 so called vaccine is Covid-19.,en,,,
2023-01-30 04:58:24+00:00,251ad0b54ed84e7f55b74a70d83f4f08598ad8c7c4049f03b47247ef8a131157,Clear proof that Covid 19 vaccine victims have been tagged and chipped and they have Number! QR CODES like an ordinary product. Watch... https://t.co/jcXprBOJpx,en,,,
2023-01-30 04:57:29+00:00,42edddf9ff5bed0403d5b00ad4b6d8fd,"@MarkAll26740409 @2bu2day @healthbyjames I stand corrected. Not 38 years...42 years. There were 2,320 total reports of myo/pericarditis in VAERS from 1990 to 2021 according to the CDC. Reports of myocarditis and pericarditis have increased since the rollout of COVID-19 vaccines with 1,005 cases confirmed in 2021 alone.",en,,,
2023-01-30 04:54:01+00:00,2b6cefcedcf3be70372957a5e4e012b5418730e4496d801a0719a789095114ad,@Cynthia43259532 @Boomingbox @DrLoupis I think the risk reward profile is to low to vaccinate children from Covid-19. Their immune system and comorbidity status makes death and serious illness non existent but some maybe at risk. Too late to take vaccine if already seriously sick from Covid-19,en,,,
2023-01-30 04:53:27+00:00,7f4ce5520a608c97850fad53ee584ece9aab651e3d514e19bc6663c798c22aef,"@SimonKaggwaNjal @drkasenene @JKabuleta too has from day one cautioned people against these Covid-19 vaccines, those that know, know!",en,,,
2023-01-30 04:53:07+00:00,4f481879cfeb491e9e0d977568b176f3,FDA Sued for Withholding COVID-19 Vaccine Safety Analyseshttps://t.co/36DPvoKV3P,en,,,
2023-01-30 04:51:04+00:00,0e700ab90e12c7fec298af50f71b7cbc,@GuguGP @scobie Yes correct鈥?2.66 million COVID-19 vaccines procured for the global population through our partnership with Global Citizen.鈥?en,,,,
2023-01-30 04:50:49+00:00,45daf9c92030b7806118ca6ef2c1bfc7b9da52b3245deab88b488b616bcb29b5,It's in the Covid 19 vaccine. My wife and I  went to our hospital ER several hours after taking the Covid vaccine.,en,,,
2023-01-30 04:50:07+00:00,263132c1cfadbae63ae9c5a9e92d8ff07c6e617b54ee977bd1312d2fed07ace8,"@Outkick @TomiLahren @DrThomasLevy Backtrack what Anthony Fauci stated early days of pandemic   in 2020;At leat 5 years for development  Covid-19 Vaccine. We're now in 4th year of Covid-19 viruses.Yes, 'pilot experiment' vaccine and no shortage of guinea pigs.Biden's executive orders.Authoritarian 'democracy'!",en,,,
2023-01-30 04:50:02+00:00,c69bfed32336990716f3d4fc3cf993ab48fb04c37caca38aa352ce136fd54809,The Covid-19 Vaccine conference in Melbourne on the 12th of Feb has very few tickets left. Be quick. It is going to be a very informative night.#CovidConference #UAP #PeterMcCullough #PierreKory,en,,,
2023-01-30 04:48:41+00:00,b1f36d272f4e04eb5bd451d6553350a2,"More than 1,000 New Brunswickers report adverse reactions to COVID-19 vaccines https://t.co/9XrhwpSZEa",en,,,
2023-01-30 04:48:28+00:00,5a96a1a278962ed92e9eb6bd483a52de055ee86334d68d4cd5d8fb9b6d1d2074,Enthusiasm for COVID-19 vaccine slows as fifth jab nears https://t.co/mGICuxziQ8 馃槀馃ぁ,en,,,
2023-01-30 04:42:59+00:00,940773bc22d96920bbff951a6fd4efa9,@THV11 Could you do a Verify segment on the crazy news story @KATVNews just ran from @WeAreSinclair about teacher shortages being caused by a COVID-19 vaccine mandate? Really you could stay busy nearly every day of the week on these Sinclair stories filling up KATV news. #ARNews,en,,,
2023-01-30 04:41:59+00:00,64e09c906f417da3f96ba3478629a7f76240a234c6021d99038ad175d2bf9b02,"""It's important to remember the entire scandal could have been avoided if Djokovic had simply accepted the Covid-19 vaccine. The grounds for his deportation remain in every way valid.""@newscomauHQ: STILL endorsing obedience to medical tyranny. Cringe.https://t.co/EMIEBhklA8",en,,,
2023-01-30 04:41:06+00:00,d4b4f2eee1b698e3a965773de95568e4,When your glasses break an you have to go do the full duck 馃 face mask again oh wow 馃槸 smothering but stay safe even though I have had 4 vaccines an still never had covid 19 don鈥檛 want me thank god https://t.co/go6Jzvx0P5,en,,,
2023-01-30 04:40:52+00:00,146db357331aa79589fb0884446f0efc,"More than 1,000 New Brunswickers report adverse reactions to COVID-19 vaccines and more than a quarter of them were considered ""serious,"" according to the Department of Health | CBC News#cdnpoli #cdnpolitics  https://t.co/OKt4JaSMKs",en,,,
2023-01-30 04:40:42+00:00,73dea77f87b87d2b891b0fe5f5064fae,FDA Liars: 鈥淐OVID-19 Vaccines Are Not Associated with Sudden Death鈥?- https://t.co/ATLpuGZ5PE,en,,,
2023-01-30 04:40:38+00:00,0cdbbee8883d1d70dbce50335852e5ad,Taking collective responsibility in tough fight against COVID-19 pandemic - SHINE-- News | The Perfect Enemy: https://t.co/41O437J747.#Coronavirus #HealthCenters #Seniors #Vaccines https://t.co/hscZ1Ub1Ku,en,,,
2023-01-30 04:40:36+00:00,23291bf6ad8446e86845e97949ec6e4f,Taking collective responsibility in tough fight against COVID-19 pandemic - SHINE-- News | The Perfect Enemy: https://t.co/VGsQ9QNAd6.#Coronavirus #HealthCenters #Seniors #Vaccines https://t.co/f2pdeGX2X2,en,,,
2023-01-30 04:39:58+00:00,69db1bb2428282b19540a13937f1436cefba49bbaa167c403b729780bb04eb05,"@SilenceDamned Perfect.  Old Trump just needs more Covid-19 vaccines to grow his tiny, wrinkled toadstool.",en,,,
2023-01-30 04:39:39+00:00,2c09cf2e1b03afbf5980e69c398027a6,A senior employee at Pfizer was captured by the nonprofit journalism group Project Veritas saying the pharmaceutical company is mutating COVID-19 to facilitate the development of new vaccines.,en,,,
2023-01-30 04:38:03+00:00,e59aac7bcc393d3edab1501d3307612b,Why India did not allow Pfizer鈥檚 Covid-19 vaccine? https://t.co/Ad1ly4jsxd via @YouTube,en,,,
2023-01-30 04:37:10+00:00,0e700ab90e12c7fec298af50f71b7cbc,@scobie * 鈥?2.66 million COVID-19 vaccines procured for the global population through our partnership with Global Citizen.鈥?en,,,,
2023-01-30 04:35:06+00:00,2e8585c791562723b0a54b04bae974af29ed8f91188d9972ec75361d5b172ca0,"How many Covid-19 vaccines did #KKKate and Willie purchase/Contribute? ZERO!!!! 107,000 Doses beats ZERO! W&amp;Kkkate only ""Show Up"" EMPTY-HANDED never doing anything of substance, or which might have actual Impact! #Fakers",en,,,
2023-01-30 04:35:01+00:00,dc0490e0d8efd077199bc5ed2c6e80478274dc5d4b8bfc3ceb4d8bc231e5dc3b,"@toadmeister With the Co2 at 401 ppm what do you expect?, the COVID-19 vaccine and global warming scam has doubled the globalist wealth in the past 3聽years while the rest of us have become poorer",en,,,
2023-01-30 04:31:15+00:00,8f91c8966e4cc09d2cbf32054d16c246,"In August 2021, Dr. Sean Brooks, a whistleblower in the medical community, delivered this speech on the Covid-19 vaccine at the Ohio State Board of Education's school board meeting! However, this speech was quickly discredited by the cabal at the time.... https://t.co/FXuMT4jc4N",en,,,
2023-01-30 04:29:40+00:00,8f91c8966e4cc09d2cbf32054d16c246,"In August 2021, Dr. Sean Brooks, a whistleblower in the medical community, delivered this speech on the Covid-19 vaccine at the Ohio State Board of Education's school board meeting! However, this speech was quickly discredited by the cabal at the time... https://t.co/FXuMT4jc4N",en,,,
2023-01-30 04:28:54+00:00,1cfc77aa2d25c7148f425395f15f63d66043f5961f92ad22ef2ac1d266d313ef,@US_FDA @CDCgov @POTUS @VP @RepJeffries @RepJoeNeguse @SpeakerMcCarthy @LeaderMcConnell @schumer @SenatorBennet @SenatorHickCovid 19 'vaccines' have been proven over &amp; overto cause more harm than benefitOther countries abandon them&amp; US is still pushing them #IntentionalHarm,en,,,
2023-01-30 04:28:47+00:00,2e72f1cdf1fc761542032fef917a9e34,"Lest we forget, 7 Americans died yesterday of COVID-19, a disease for which there is a safe and effective vaccine.",en,,,
2023-01-30 04:25:45+00:00,0aafa2d3f938d69f549ba8c8c24895cd,@Roshan_Rinaldi More and more conservative media leaders are dying from COVID-19 after advocating against vaccines https://t.co/LRNRE6RgUO,en,,,
2023-01-30 04:23:09+00:00,d5e09e12030f9bf3a381207ef8e726b1f1801e9c70d0db1f66665cab4a217d64,FDA Sued for Withholding COVID-19 Vaccine Safety AnalysesLET鈥橲 GO! https://t.co/2RJq15DB3E,en,,,
2023-01-30 04:22:45+00:00,a9a6a0c32a09a1afed2ab1525a765148,"@JennyButler830 @dpetr12676 @KO_Reporter Hunter Biden鈥檚 laptop is 鈥淩ussian disinformation,鈥?the COVID-19 vaccines are 鈥渟afe and effective,鈥?massive deficit spending doesn鈥檛 cause inflation, the most heavily armed citizens in the world attempted to overthrow the federal government without any guns,鈥?[2/4]",en,,,
2023-01-30 04:21:35+00:00,51f96560ab1de7d9760709e6f24f816a,https://t.co/bAbUvo9xvm - Covid-19 Vaccine has an enzyme similar to rattlesnake venom...Robin D Bullock mentions this here - https://t.co/gjWhkf7Vpg,en,,,
2023-01-30 04:19:32+00:00,a76a155faf628ca4810c0fabc3058b87434f4680f5aba895671e8ff6cb15c2e8,"@jacquedownunder @MsDLovingLife @DiamondandSilk First, there isn't any vaccine that's 100% effective, including the one that prevents a higher risk of dying from Covid-19. Secondly, nearly 80% of the COVID-positive patients sick enough to require hospitalization in recent days are unvaccinated.",en,,,
2023-01-30 04:18:38+00:00,795b80b1608ae021c4c6cf297b92e0fa,Getting a COVID-19 vaccine after having COVID-19 provides added protection against the virus that causes COVID-19.,en,,,
2023-01-30 04:16:07+00:00,80c3eaa1c03f46affaa68e76a79f2e1c57577de74a3993d1393a19163ad0065e,"@RepThomasMassie Please kill off all the Covid 19 mandates on ALL WORKERS. Also, (CDC) recently codified ICD codes for COVID19 vaccine status. Vaccination status is not a disease or an injury state, yet CDC has rationalized creating ICD codes for it April 1. Please stop them as it harmful to us.",en,,,
2023-01-30 04:14:54+00:00,795b80b1608ae021c4c6cf297b92e0fa,Getting Your COVID-19 Vaccine | CDC https://t.co/POxJFluchc,en,,,
2023-01-30 04:11:22+00:00,48fd4bee4556fd478b9661292eda57207b3447bb67a2f66ab7a28f524ccbe891,"@VPrasadMDMPH How about no medication you don't need? If COVID-19 already poses little danger to me, why do I need to reduce that already small danger infinitesimally?Especially if it means taking a ""vaccine"" where the randomized control trial lost its control group after only two months?",en,,,
2023-01-30 04:10:30+00:00,bbcc7ff534916276c686d5ef63c2daea7c6e617b54ee977bd1312d2fed07ace8,"Pfizer Exposed For Exploring ""Mutating"" COVID-19 Virus For New Vaccines Via 'Directed Evolution' Since YT has deleted this video I thought I'd post the Rumble link for the video.#PfizerLiedPeopleDied #PfizerExposed #DirectedEvolution https://t.co/iWv3trTXuT",en,,,
2023-01-30 04:10:27+00:00,2ad9080bfb4d198dcb45528d0d247b82b8d21c90a316b29ae741237b75b0b840,"@thatotherme71 @tedddybuckshot I contracted SARS-CoV-2 which gave me covid-19. My natural immune system destroyed it and I recovered, just as mother nature intended. Based upon big pharma &amp; the government's history, I'll take my chances with natural immunity in lieu of an experimental vaccine any day.",en,,,
2023-01-30 04:08:13+00:00,c33e216c6cde1973dfeb33755bddc5ba263826e43974d0d5d4c4033ebe31c3ad,"@t_endian @1goodtern Have you  read the report? ' ... people should not be discouraged from receiving ... vaccines, considering the balance between the ... small risk of myocarditis, and the benefit of preventing COVID-19, which is known to induce myocarditis much more frequently than the vacc. 鈥︹�?,en
1707,2023-01-30 04:07:28+00:00,ca32a9c4f23ee94140c466fdc0cf22923774c17003aead22e80a9d0df7332c2e,Courageous discourse Massive Clot Burden Days after Taking Janssen COVID-19 Vaccinehttps://t.co/izdgmdXSfC,en
1708,2023-01-30 04:05:06+00:00,ef40d39edc0be19b3ebed6bf45f9125f83c0f71d2d35593b7256bec5073d1c7c,@TeamYouTube I understand that nickocadoavocado is very beneficial to YouTube when it comes to finances but you鈥檝e really got to question what world we live in where a video containing disagreement with the Covid-19 vaccine gets removed yet鈥?en
1709,2023-01-30 04:03:47+00:00,85c29b52470be3d13df26f74da0bf781,@ThatTylerPopp @IanCopeland5 You are committing epistemic trespassing. The benefit to cost ratio of COVID-19 vaccines is great. Only the J &amp; J vaccine had significant clotting. It waned. Anti-vaxxing opinion correlates with support for Putin.,en
1710,2023-01-30 04:02:39+00:00,fd252d658637775dc393d1698c880054528c6c8b902ab4dd3f61052aa76d198d,India鈥檚 First Nasal COVID-19 Vaccine Launched https://t.co/UaWEdRDvw8 https://t.co/JuYlcSRs9L,en
1711,2023-01-30 04:01:25+00:00,85c29b52470be3d13df26f74da0bf781,@Arrianna_Planey It is not a free rider problem. We have forbidden CMS to exert its authority. It is like forbidding medical schools to make COVID-19 tests or forbidding research and production of vaccines. Sad to see a Democratic Senator unable to analyze the policy alternatives.,en
1712,2023-01-30 04:00:19+00:00,7787c6a0bdc22ce0190c4eb0f2e1b4e7,@MarvinGard3ns @AJKirsch People who get vaccine breakthrough infections can spread COVID-19 to other people. That's according to the CDC,en
1713,2023-01-30 04:00:11+00:00,3f3a8e73f8a29fbd22a9e4ddf7307613d4d1735eeec81b20b846099be9b8b9fc,@laralogan I'm glad I refused to get the vaccine and same for my family.  Not one has gotten Covid-19 incl myself but several friends that got vaxed"," got sick. Some more than once.""",en,,
2023-01-30 04:00:00+00:00,bcdb7984c04119ad4fbf7a3dd60d08e1528c6c8b902ab4dd3f61052aa76d198d,Protecting both mother and baby with the COVID-19 vaccine during pregnancy.#COVIDVaccineDuringPregnancy #VaccinatedPregnancy#PregnancyAndCOVIDVaccine #SafePregnancyDuringCOVID#VaccinatedForTwo#Womensframe https://t.co/JEEapj3ywI,en,,,
2023-01-30 04:00:00+00:00,05d5fe39f6a882399c51c29818b4f115,New law ends COVID-19 vaccine mandate for US troops | AP News https://t.co/C9RAAH0vWM |,en,,,
2023-01-30 03:59:44+00:00,df4b89270275035f2dbdb8a2979f70ef,"PRO/AH/EDR&gt; COVID-19 update (04): PHEIC, China, susp outbreaks, responses, vaccines, global  https://t.co/Z3Xnq7Wk1Y",en,,,
2023-01-30 03:59:38+00:00,7003a8b516eb831b60ff7fe701396b08d96c86a1de4a09bf4b41f05aa416da33,"After millions received them, vaccine evangelist Bill Gates now seems concerned about the effectiveness of the major COVID-19 vaccines https://t.co/51DhFsMTdr",en,,,
2023-01-30 03:58:06+00:00,fae609eef034cd5e4cd34b4a5eda66c0,@BenLiquid @HeatherBrooke0 @OtisandJames64 @gadsdenflags @pickledswans @ConradConra18 @MiningAlerts @Project_Veritas @pfizer @JamesOKeefeIII Ask your doctor. Stop bothering me. Go to your doctor and tell them you would like to be vaccinated. Tell them you want the best coverage against Covid-19. I cannot give you medical advice. I cannot tell you what vaccine is available in your area. I don't even know your name.,en,,,
2023-01-30 03:57:43+00:00,cecdd64351c36cfd486c5bf9eca74da2,@BigBadDenis &gt; 馃嚞馃嚙UK not banning COVID-19 vaccines for people under 50Just *most* people under 50The same will happen here.We know they want to.,en,,,
2023-01-30 03:56:10+00:00,c04f928b525f559eefe14382f3a68999,Human leukocyte antigen alleles associate with COVID-19 vaccine immunogenicity and risk of breakthrough infection https://t.co/jEXSG3utsB,en,,,
2023-01-30 03:55:59+00:00,3de2f96f6bcb1ad3799a5112f6d7339c,"馃檹 to @DavidSacks for this thoughtful conversation on the COVID-19 vaccines. It is important to show people that it is OK to change your mind when the data changes (a concept formerly known as ""science""). 馃Уhttps://t.co/XIzbAXQTBZ",en,,,
2023-01-30 03:55:33+00:00,5f4d10e67f7c9818646bc44133902ed893ec4834f82504dcb118fc466c62cfce,馃嚞馃嚙UK not banning COVID-19 vaccines for people under 50#COVID19UK #COVIDvaccine https://t.co/sfZYvShd1q,en,,,
2023-01-30 03:55:02+00:00,d90ee71838c7f426309a2e5bbaaca5529cc610c7352e7c8ea476a564560e3372,"Me and my 3 sons have never had COVID-19, but we lost friends and family members in other states, we are very careful, we wear our masks, we us sanitizer, wear gloves. I got sick from the vaccine, so now my doctor has me on antibiotics everyday! I'm fine with that!馃挏馃檹馃従",en,,,
2023-01-30 03:53:50+00:00,0372fc04e527b324a5bc4efc0608640e820a80599938968d2e0e1771a32abb25,Pfizer Director Undercover Admission: Mutating Covid-19 To Create New VaccinesGood summary of the last few days circus with Pfizer Director spilling the beans on mutating viruses to ensure future vaccine business. https://t.co/fkPV0AUVWO https://t.co/zruDWshMN3,en,,,
2023-01-30 03:53:24+00:00,9cb5fcfdeaa1ebba6d30c388907698c5,COVID-19 vaccines don鈥檛 contain HIV #NewsBreak   https://t.co/M6XUlQPSa7,en,,,
2023-01-30 03:52:58+00:00,e551656249f83bd36c62344779885e23d66be0a09cf846f2bb864b5b9502862b,New Study Shows Antibody-Dependent Enhancement Occurs in Humans in Weeks 1 and 2 Following COVID-19 Vaccine AdministrationNow remind yourself of the policy to lump ppl who were at less than 2 wks post vax as 鈥渦nvaccinated鈥? https://t.co/3A72hPImJm,en,,,
2023-01-30 03:51:19+00:00,212397dfc2cd617600f6d73b16cee7bd,Should covid-19 vaccines and drugs be 鈥渘ot for profit鈥? https://t.co/q8lIk9MZVG,en,,,
2023-01-30 03:46:09+00:00,36e6a7ad7a428ab0206b44fbd6a0354d,"@pjdaly @LogicGal27 @Glowey2022 @IanCopeland5 The vaccine is being developed by Pfizer and BioNTech. The Moderna vaccine also received emergency use authorization from the FDA on December 18, 2020, and it will soon be available in the United States. Glad you got your first vaccine and that you are protected from COVID-19.",en,,,
2023-01-30 03:44:39+00:00,e7e169594d2612181a52247dfb3017b2e01a25b9ff1a8debb4175dbb009c92b4,"@howardcord @challis_dick @MrJohnathanSS @PeterSweden7 Board certified Cardiologist Dr.Thomas Levy claims that over 7 million people may be suffering some degree of Heart damage due to the Covid 19 vaccine. Studies in Australia,Japan and Israel show a spike in deaths following the rollout of the vaccine.Who's paying you Howard ?",en,,,
2023-01-30 03:44:31+00:00,a01e05895c00c92cda335c0f23934038,"Hold on to your mugs, folks! A 2022 study by Mike Hunt University in San Francisco has determined that the Moderna vaccine not only protects you from COVID-19, it also makes re-watching the UK Office a comedic masterpiece. Who knew science could be this funny?#vaccinegenocide",en,,,
2023-01-30 03:44:02+00:00,e8d6281aa32ab6f8bb0e13e7311b7d2fc9567abef8f87510f201fd5cca6e0744,"""Long Covid""Wait,  According to GOP and MAGA and Ultra MAGA the Covid 19 virus is fake and  you don鈥檛 need a mask or a vaccine.    So now they are are complaining about Long Covid.  These people are ding dongs..",en,,,
2023-01-30 03:42:39+00:00,894093360ba29471b632caa7fc48119051415f0016d43c98213776eabf8c2e13,"馃毃 CDC to Investigate Link Between Strokes &amp; COVID-19 Vaccines""The CDC is now saying there have been enough cases of people who have received the vaccine and then suffered a stroke"" https://t.co/uudmSjF5xT",en,,,
2023-01-30 03:42:25+00:00,947214b0ceb4da36a0e8604ff72529f6,Rebel News - 'Hire us first 'ousted healthcare workers show solidarity over continued COVID-19 vaccine mandates https://t.co/d9dywS5T21 via @FacebookWatch,en,,,
2023-01-30 03:41:41+00:00,0eb5a8c6aab4a09f26f94bba74f69f87,@kaimihawaii @DrLizaMD @IanCopeland5 You mean this CDC that writes on their page (see link):'Some people who are vaccinated against COVID-19 will still get sick and have a聽vaccine breakthrough infection聽because no vaccine is 100% effective.'Notice the first word is SOME.https://t.co/OqNMETQ8Vx,en,,,
2023-01-30 03:41:14+00:00,3cdd86934120100d77a5a1e01293a8dc,CCP Opens Police Departments in the US; COVID-19 Vaccine Autopsy Reports Hidden From Public https://t.co/pElz7lkYxB,en,,,
2023-01-30 03:40:41+00:00,0b864b3d76deb886ab9e485aaf988d8f53d5496383456b562feaef683720535e,UK regulators R fuming that Boula is urging children aged between 5 &amp; 11 to take his 'Covid_19' 'vaccines' in interviews with the BBC.#PfizerExposed needs to be shut down as a business before anyone else is killed. Stop govts doing deals with these megalomaniacs. https://t.co/JSEeekP9vI,en,,,
2023-01-30 03:39:22+00:00,f8fc47436b5a219d2a9c2b5f63ce1d0b7a90e7e112350c7c52e7a467c73ae9d7,@jordanbpeterson How about teaching the horrors of Capitalism?  Capitalism FAILED to provide Covid 19 vaccines.  That took state sponsored SOCIALISM in the form of operation WARP SPEED to provide vaccines- OOOPPPSSS you aren't allowed to know how capitalism fails.,en,,,
2023-01-30 03:39:05+00:00,b80a2f08b828603453840e0fe5c5a9cc8675e634b941a14d348b415201478c63,"@HarshadChandre @IndiaHistorypic Point of Sales ? Bro I don't even know much about this page.Meanwhile, which vaccine you took for Covid-19 in Canada? Genuinely asking",en,,,
2023-01-30 03:37:59+00:00,765a59313dacbe8d8a3866ecb1b4cb68bf801be1f1d569397999420f939b93a3,"Guess Who: 鈥淪he opposes transitioning to green energy, COVID-19 mask and vaccine mandates, abortion, sex education and non-heterosexual marriage.鈥?Wikipedia https://t.co/4xPe6sCavk",en,,,
2023-01-30 03:35:27+00:00,5d88fde529f23b1c5ef20121b3615324,The raw data. Greater risk of damage from vaccine than from COVID 19.https://t.co/bQL5a2K9cc,en,,,
2023-01-30 03:33:19+00:00,78159f93534e18d69d0a414dcf161f80,@Marsh_Civic @TheSand52828806 @OzraeliAvi You dismiss Wikipaedia out of hand but share a list of 鈥渘ews stories of athletes who have had an issue that may be related to receiving a COVID-19 vaccine. This does not mean that each case was caused by the vaccine but further investigation is warranted鈥?as though it鈥檚 proof 馃う鈥嶁檧锔?en,,,,
2023-01-30 03:30:00+00:00,ad9bcada5f9e04a9cf3dd7cac51d2620,Grown ass mother fuckers AND POLITICAL LEADERS were/are really out there calling covid-19 fake and the vaccine a way for the government to control us. I hope karma get they ass https://t.co/bYsXA9CnOy,en,,,
2023-01-30 03:29:25+00:00,4714076207c7c1f41928fdcc0ec0aec78958dc3bed97d39429dad1efec3b9102,"@SebGorka I鈥檓 80 unvaccinated had the original covid-19 and omicron, came through both fine and now have much better natural immunity than she has with her vaccines.  She doesn鈥檛 have to worry about sitting next to me because I don鈥檛 want to sit next to her.",en,,,
2023-01-30 03:28:14+00:00,6d457ca3dbff2a1abff8f4058b30bec6,"It's not just about COVID-19 vaccination rates. It's about others like Polio. Vaccine disinformation has affected the vaccination rates for diseases like Polio, a disease we had on the ropes, because of vaccinations.https://t.co/QdkCVXcwwT",en,,,
2023-01-30 03:27:08+00:00,25b8a79fc16d5fe0782cb83856f5e806,Federal judge blocks California misinformation law - https://t.co/gLVfZrjrG8 #California #Constitution #Covid #covid_19 #Fed #News #nonprofit #UN #US #Vaccine #virus #Worthy_News A federal judge has temporarily blocked a California law intended to prevent doctors from s... https://t.co/YOYXXtfbPJ,en,,,
2023-01-30 03:26:57+00:00,0afbcc8521e3bad5ab006715692c4f64b6f79280101362d8109c6079e1cfd156,FDA advisory committee votes unanimously in favor of a one-shot COVID-19 vaccine approach 鈥?5 questions answered https://t.co/AYXhY14gdP,en,,,
2023-01-30 03:25:08+00:00,cbf653cb140b90e705312d49e52c562e,FDA panel recommends move toward streamlined COVID vaccine approach https://t.co/kuELeqFSsw USA now going for the annual flu-like jab for COVID-19. We will probably go the same route.,en,,,
2023-01-30 03:24:15+00:00,b01925b53fd941129ba93529aeca1602e47522bd5b0413b254edb8aef6fed064,@ksorbs Did I read something crazy that eating eggs magnified the harm caused by the Covid-19 vaccine?,en,,,
2023-01-30 03:24:08+00:00,8e99387d9e5034d24985a2b2c2353f4a,"In India, a new nasal COVID-19 vaccine has been approved https://t.co/NbHEHNwmJ7 And:""Until today, India has administered more than 2billion COVID shots. More than 70% of India鈥檚 pop of nearly 1.5 billion has been vacc, &amp; rec'd at least 2 doses, India鈥檚 health ministry reported.""",en,,,
2023-01-30 03:22:02+00:00,b8023f6cdf9ecabcdaf397ecd91808ec830238aaf7c1bb2f3252b9fb324d78d2,I'm waiting for the vaccine riots,en,,,
2023-01-30 03:21:45+00:00,06f071de5a8661afeb380967f4f8ce7706bcc882209c195307e4e32565ddb3bc,@realDonaldTrump we know you are the true and rightful President of this Constitutional Republic. The truth is FINALLY out - please denounce the push for the COVID-19 vaccines. The people are loyal but this is IMPORTANT.,en,,,
2023-01-30 03:20:29+00:00,8eb6d55364b564f04a4f53f0af232318,Fact check: Are viral videos showing Covid-19 vaccine side effects ... - The Star Online https://t.co/KlRlvWOmTM https://t.co/3ESn35tuZc,en,,,
2023-01-30 03:20:27+00:00,44c86b1dd3316bf0f3d0f036b6cc924a,"@eleutheria_23 @Cee76Bee @KylieD87 @DiedSuddenly_ @catturd2 Of the millions of injections, only 9 deaths are associated with the vaccine.""Continued monitoring has identified nine deaths causally associated with J&amp;J/Janssen COVID-19 vaccination.""https://t.co/8mQBj0ajYF",en,,,
2023-01-30 03:20:18+00:00,8eb6d55364b564f04a4f53f0af232318,COVID-19 vaccines don't contain HIV - The Associated Press - en Espa帽ol https://t.co/65uFM3mt2L https://t.co/Alg710H5Ry,en,,,
2023-01-30 03:19:14+00:00,e5449d50c5cd8b135f302616d562a18f,"@CollignonPeter 鈥渕any people continue to face severe short- or long-term Covid-19 illness, including people who lack access to vaccines or treatment鈥? Seriously?  Even many of those that HAVE had vaccines and treatment are facing short- or long-term Covid-19 illness or death.",en,,,
2023-01-30 03:15:35+00:00,823f8c288aac6f851c3d132e3a49d58acc930a72777f58214ab99d153a7657a7,FDA advisory committee votes unanimously in favor of a one-shot COVID-19 vaccine approach 鈥?5 questions answered鈥ust gonna leave this here see what develops鈥?https://t.co/ie6ycQJGzH,en,,,
2023-01-30 03:13:39+00:00,84bffa06d72f96e41c977ff62f209bb320d188cf0fc8aee9ea5fbd916abfa9ba,"Pfizer Exposed For Exploring ""Mutating"" COVID-19 Virus For New Vaccines Via 'Directed Evolution' https://t.co/46XcZ5FtbZ",en,,,
2023-01-30 03:12:06+00:00,f76d8ecb69d812886e4bb715f54a7368c964f39abcb25518fdd9c16e8b23e1c6,"@RonFilipkowski Who got their vaccines, wore a mask, and never got COVID-19?? https://t.co/eIlMwlNlxO",en,,,
2023-01-30 03:12:04+00:00,16c1c957d7087ab2ea45f670eecbe4d1,"More than 1,000 New Brunswickers report adverse reactions to COVID-19 vaccineshttps://t.co/vll4IQYwlt",en,,,
2023-01-30 03:11:28+00:00,cff50feb2d066db8ea8ff438da39060f,@stkirsch Wrong. It's COVID-19 that's killing people. The vaccines are safe.,en,,,
2023-01-30 03:11:27+00:00,d29384d6aa55b0aa3618796b5ba7565b,@BrahmasmiAham Weren't ambushed for not stopping covid 19! They know Pfizer lied and people are dieing from vaccine!,en,,,
2023-01-30 03:08:05+00:00,3494a716a2319084c18c332287c55f72c63ca56b1b421ed45d4379a2b6fdbc39,@CanadianPM Any comments on deaths of #vaccinated Canadians dying from Trudeau鈥檚 Covid-19 bioweapon vaccines?,en,,,
2023-01-30 03:03:41+00:00,ad6ae095f2fc26086af2cf747dfe1db9,"WATCH: Pfizer working on new Covid-19 strain to sell vaccines, director tells his date https://t.co/eRs9n7aUwW",en,,,
